community_board,complaint_type,count,date,ingested_at,rolling_avg,rank,board_num,borough,borough_code,BoroCD
07 MANHATTAN,Litter Basket Request,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.3409090909090909,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Lost Property,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.16666666666666666,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Maintenance or Facility,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.24444444444444444,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Noise,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,7.5,0.8518518518518519,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Noise - Commercial,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.23170731707317074,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Noise - Helicopter,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,6.0,0.8888888888888888,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Noise - Residential,7,2026-09-17,2026-09-19T17:48:57.925768+00:00,9.0,0.3360655737704918,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Noise - Street/Sidewalk,9,2026-09-17,2026-09-19T17:48:57.925768+00:00,13.0,0.8135593220338984,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Non-Emergency Police Matter,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.7058823529411765,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,PAINT/PLASTER,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.0,0.5480769230769231,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,PLUMBING,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.3877551020408163,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Panhandling,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.782608695652174,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Real Time Enforcement,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.75,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Residential Disposal Complaint,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.44642857142857145,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Rodent,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.5,0.9285714285714286,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Sidewalk Condition,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.09782608695652174,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Street Condition,12,2026-09-17,2026-09-19T17:48:57.925768+00:00,7.5,0.7348484848484849,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Street Light Condition,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.3114754098360656,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Street Sweeping Complaint,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.5645161290322581,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Traffic,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.7391304347826086,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Traffic Signal Condition,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.62,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,UNSANITARY CONDITION,11,2026-09-17,2026-09-19T17:48:57.925768+00:00,8.5,0.5446428571428571,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Vendor Enforcement,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.7741935483870968,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,WATER LEAK,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.08139534883720931,7.0,MANHATTAN,1.0,107.0
07 MANHATTAN,Water Maintenance,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.05263157894736842,7.0,MANHATTAN,1.0,107.0
07 QUEENS,APPLIANCE,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.125,7.0,QUEENS,4.0,407.0
07 QUEENS,Abandoned Vehicle,21,2026-09-17,2026-09-19T17:48:57.925768+00:00,14.0,0.8958333333333334,7.0,QUEENS,4.0,407.0
07 QUEENS,Air Quality,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.5576923076923077,7.0,QUEENS,4.0,407.0
07 QUEENS,Bike/Roller/Skate,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.5,7.0,QUEENS,4.0,407.0
07 QUEENS,Blocked Driveway,25,2026-09-17,2026-09-19T17:48:57.925768+00:00,23.0,0.8796296296296297,7.0,QUEENS,4.0,407.0
07 QUEENS,Building/Use,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.8888888888888888,7.0,QUEENS,4.0,407.0
07 QUEENS,Consumer Complaint,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.5540540540540541,7.0,QUEENS,4.0,407.0
07 QUEENS,Curb Condition,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.39285714285714285,7.0,QUEENS,4.0,407.0
07 QUEENS,DOOR/WINDOW,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.23684210526315788,7.0,QUEENS,4.0,407.0
07 QUEENS,Damaged Tree,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.7763157894736842,7.0,QUEENS,4.0,407.0
07 QUEENS,Dead Animal,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.6724137931034483,7.0,QUEENS,4.0,407.0
07 QUEENS,Dead/Dying Tree,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.95,7.0,QUEENS,4.0,407.0
07 QUEENS,Derelict Vehicles,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,5.5,0.9117647058823529,7.0,QUEENS,4.0,407.0
07 QUEENS,Dirty Condition,6,2026-09-17,2026-09-19T17:48:57.925768+00:00,6.0,0.775,7.0,QUEENS,4.0,407.0
07 QUEENS,Drug Activity,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.84375,7.0,QUEENS,4.0,407.0
07 QUEENS,ELECTRIC,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.1,7.0,QUEENS,4.0,407.0
07 QUEENS,Elevator,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.4090909090909091,7.0,QUEENS,4.0,407.0
07 QUEENS,Encampment,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.10975609756097561,7.0,QUEENS,4.0,407.0
07 QUEENS,FLOORING/STAIRS,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.3333333333333333,7.0,QUEENS,4.0,407.0
07 QUEENS,Food Establishment,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.9814814814814815,7.0,QUEENS,4.0,407.0
07 QUEENS,GENERAL,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.07446808510638298,7.0,QUEENS,4.0,407.0
07 QUEENS,General Construction/Plumbing,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,6.0,0.9042553191489362,7.0,QUEENS,4.0,407.0
07 QUEENS,Homeless Person Assistance,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.08333333333333333,7.0,QUEENS,4.0,407.0
07 QUEENS,Illegal Dumping,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.0,0.7448979591836735,7.0,QUEENS,4.0,407.0
07 QUEENS,Illegal Parking,56,2026-09-17,2026-09-19T17:48:57.925768+00:00,53.5,0.8307692307692308,7.0,QUEENS,4.0,407.0
07 QUEENS,Illegal Posting,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.5,0.7,7.0,QUEENS,4.0,407.0
07 QUEENS,Lead,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.6617647058823529,7.0,QUEENS,4.0,407.0
07 QUEENS,Maintenance or Facility,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.24444444444444444,7.0,QUEENS,4.0,407.0
07 QUEENS,Missed Collection,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.5729166666666666,7.0,QUEENS,4.0,407.0
07 QUEENS,Mobile Food Vendor,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.4375,7.0,QUEENS,4.0,407.0
07 QUEENS,Noise,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.5,0.6481481481481481,7.0,QUEENS,4.0,407.0
07 QUEENS,Noise - Commercial,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.0975609756097561,7.0,QUEENS,4.0,407.0
07 QUEENS,Noise - Residential,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.5,0.13934426229508196,7.0,QUEENS,4.0,407.0
07 QUEENS,Noise - Street/Sidewalk,10,2026-09-17,2026-09-19T17:48:57.925768+00:00,7.0,0.559322033898305,7.0,QUEENS,4.0,407.0
07 QUEENS,Obstruction,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.7888888888888889,7.0,QUEENS,4.0,407.0
07 QUEENS,Outdoor Dining,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.5833333333333334,7.0,QUEENS,4.0,407.0
07 QUEENS,Overgrown Tree/Branches,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,5.5,0.8589743589743589,7.0,QUEENS,4.0,407.0
07 QUEENS,PAINT/PLASTER,6,2026-09-17,2026-09-19T17:48:57.925768+00:00,5.5,0.6538461538461539,7.0,QUEENS,4.0,407.0
07 QUEENS,PLUMBING,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.3877551020408163,7.0,QUEENS,4.0,407.0
07 QUEENS,Real Time Enforcement,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.25,7.0,QUEENS,4.0,407.0
07 QUEENS,Rodent,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.08333333333333333,7.0,QUEENS,4.0,407.0
07 QUEENS,Root/Sewer/Sidewalk Condition,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.8928571428571429,7.0,QUEENS,4.0,407.0
07 QUEENS,Special Projects Inspection Team (SPIT),1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.38461538461538464,7.0,QUEENS,4.0,407.0
07 QUEENS,Street Condition,11,2026-09-17,2026-09-19T17:48:57.925768+00:00,8.5,0.8181818181818182,7.0,QUEENS,4.0,407.0
07 QUEENS,Street Light Condition,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.18032786885245902,7.0,QUEENS,4.0,407.0
07 QUEENS,Traffic Signal Condition,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.35,7.0,QUEENS,4.0,407.0
07 QUEENS,UNSANITARY CONDITION,13,2026-09-17,2026-09-19T17:48:57.925768+00:00,11.5,0.6964285714285714,7.0,QUEENS,4.0,407.0
07 QUEENS,Unsanitary Animal Pvt Property,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.4166666666666667,7.0,QUEENS,4.0,407.0
07 QUEENS,Vendor Enforcement,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.6290322580645161,7.0,QUEENS,4.0,407.0
07 QUEENS,Water Maintenance,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,5.5,0.8508771929824561,7.0,QUEENS,4.0,407.0
08 BRONX,APPLIANCE,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.3125,8.0,BRONX,2.0,208.0
08 BRONX,Abandoned Vehicle,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.5,0.6145833333333334,8.0,BRONX,2.0,208.0
08 BRONX,Blocked Driveway,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.2222222222222222,8.0,BRONX,2.0,208.0
08 BRONX,DOOR/WINDOW,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.0,0.5394736842105263,8.0,BRONX,2.0,208.0
08 BRONX,Dirty Condition,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.11666666666666667,8.0,BRONX,2.0,208.0
08 BRONX,ELECTRIC,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.25,8.0,BRONX,2.0,208.0
08 BRONX,Elevator,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.5303030303030303,8.0,BRONX,2.0,208.0
08 BRONX,FLOORING/STAIRS,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.4523809523809524,8.0,BRONX,2.0,208.0
08 BRONX,GENERAL,6,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.0,0.6702127659574468,8.0,BRONX,2.0,208.0
08 BRONX,HEAT/HOT WATER,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.4186046511627907,8.0,BRONX,2.0,208.0
08 BRONX,Illegal Parking,40,2026-09-17,2026-09-19T17:48:57.925768+00:00,43.5,0.7692307692307693,8.0,BRONX,2.0,208.0
08 BRONX,Litter Basket Request,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.3409090909090909,8.0,BRONX,2.0,208.0
08 BRONX,Maintenance or Facility,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.24444444444444444,8.0,BRONX,2.0,208.0
08 BRONX,Missed Collection,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.1875,8.0,BRONX,2.0,208.0
08 BRONX,Noise,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.26851851851851855,8.0,BRONX,2.0,208.0
08 BRONX,Noise - Commercial,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.35365853658536583,8.0,BRONX,2.0,208.0
08 BRONX,Noise - Helicopter,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.3333333333333333,8.0,BRONX,2.0,208.0
08 BRONX,Noise - Residential,17,2026-09-17,2026-09-19T17:48:57.925768+00:00,16.5,0.6967213114754098,8.0,BRONX,2.0,208.0
08 BRONX,Noise - Street/Sidewalk,6,2026-09-17,2026-09-19T17:48:57.925768+00:00,6.5,0.5169491525423728,8.0,BRONX,2.0,208.0
08 BRONX,Non-Emergency Police Matter,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.16176470588235295,8.0,BRONX,2.0,208.0
08 BRONX,Obstruction,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.6777777777777778,8.0,BRONX,2.0,208.0
08 BRONX,Overgrown Tree/Branches,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.16666666666666666,8.0,BRONX,2.0,208.0
08 BRONX,PAINT/PLASTER,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.3942307692307692,8.0,BRONX,2.0,208.0
08 BRONX,PLUMBING,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.09183673469387756,8.0,BRONX,2.0,208.0
08 BRONX,Rodent,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.5595238095238095,8.0,BRONX,2.0,208.0
08 BRONX,Sidewalk Condition,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.2608695652173913,8.0,BRONX,2.0,208.0
08 BRONX,Smoking or Vaping,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.4166666666666667,8.0,BRONX,2.0,208.0
08 BRONX,Street Condition,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,5.0,0.5757575757575758,8.0,BRONX,2.0,208.0
08 BRONX,Street Light Condition,6,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.5,0.7131147540983607,8.0,BRONX,2.0,208.0
08 BRONX,Street Sign - Dangling,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.45454545454545453,8.0,BRONX,2.0,208.0
08 BRONX,Traffic Signal Condition,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.09,8.0,BRONX,2.0,208.0
08 BRONX,UNSANITARY CONDITION,11,2026-09-17,2026-09-19T17:48:57.925768+00:00,8.5,0.5446428571428571,8.0,BRONX,2.0,208.0
08 BRONX,WATER LEAK,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.5930232558139535,8.0,BRONX,2.0,208.0
08 BRONX,Water Maintenance,6,2026-09-17,2026-09-19T17:48:57.925768+00:00,6.5,0.9122807017543859,8.0,BRONX,2.0,208.0
08 BROOKLYN,AHV Inspection Unit,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,1.0,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,APPLIANCE,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.125,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Abandoned Vehicle,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.25,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Air Quality,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.8846153846153846,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Animal-Abuse,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.3409090909090909,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,BEST/Site Safety,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.5,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Blocked Driveway,8,2026-09-17,2026-09-19T17:48:57.925768+00:00,6.5,0.4351851851851852,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Building/Use,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.20833333333333334,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Cannabis Retailer,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.7727272727272727,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Consumer Complaint,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.22972972972972974,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Curb Condition,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.39285714285714285,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,DOOR/WINDOW,6,2026-09-17,2026-09-19T17:48:57.925768+00:00,5.5,0.7368421052631579,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Dirty Condition,6,2026-09-17,2026-09-19T17:48:57.925768+00:00,5.0,0.6333333333333333,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,ELECTRIC,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.4,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Encampment,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.10975609756097561,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,FLOORING/STAIRS,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.7142857142857143,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,GENERAL,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.4787234042553192,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,General Construction/Plumbing,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.11702127659574468,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,HEAT/HOT WATER,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.5116279069767442,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Hazardous Material,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.9444444444444444,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Homeless Person Assistance,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.4861111111111111,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Illegal Dumping,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.5714285714285714,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Illegal Parking,16,2026-09-17,2026-09-19T17:48:57.925768+00:00,17.0,0.23076923076923078,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Illegal Tree Damage,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.28125,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Lead,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.39705882352941174,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Litter Basket Request,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.6818181818181818,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Maintenance or Facility,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.5,0.8666666666666667,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Missed Collection,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.0,0.7083333333333334,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Noise,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.5,0.6481481481481481,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Noise - Helicopter,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,10.0,1.0,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Noise - Residential,18,2026-09-17,2026-09-19T17:48:57.925768+00:00,17.5,0.7540983606557377,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Noise - Street/Sidewalk,10,2026-09-17,2026-09-19T17:48:57.925768+00:00,8.5,0.6610169491525424,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Noise - Vehicle,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.05,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Overgrown Tree/Branches,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.16666666666666666,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,PAINT/PLASTER,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.0,0.5480769230769231,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,PLUMBING,9,2026-09-17,2026-09-19T17:48:57.925768+00:00,12.0,0.8979591836734694,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Panhandling,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.41304347826086957,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Real Time Enforcement,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.25,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Rodent,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.75,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Root/Sewer/Sidewalk Condition,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.25,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,SAFETY,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.15,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Sanitation Worker or Vehicle Complaint,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.5714285714285714,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Sidewalk Condition,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.0,0.967391304347826,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Special Projects Inspection Team (SPIT),1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.38461538461538464,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Street Condition,6,2026-09-17,2026-09-19T17:48:57.925768+00:00,5.0,0.5757575757575758,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Street Light Condition,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.4098360655737705,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Street Sign - Dangling,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.45454545454545453,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Street Sweeping Complaint,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.5645161290322581,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Traffic,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.32608695652173914,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Traffic Signal Condition,9,2026-09-17,2026-09-19T17:48:57.925768+00:00,9.0,0.98,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,UNSANITARY CONDITION,8,2026-09-17,2026-09-19T17:48:57.925768+00:00,8.5,0.5446428571428571,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Urinating in Public,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.4375,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Vendor Enforcement,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.2903225806451613,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,WATER LEAK,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.5930232558139535,8.0,BROOKLYN,3.0,308.0
08 BROOKLYN,Water Maintenance,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.2894736842105263,8.0,BROOKLYN,3.0,308.0
08 MANHATTAN,Air Quality,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.9230769230769231,8.0,MANHATTAN,1.0,108.0
08 MANHATTAN,Animal in a Park,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.9,8.0,MANHATTAN,1.0,108.0
08 MANHATTAN,Bike Rack,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.5,8.0,MANHATTAN,1.0,108.0
08 MANHATTAN,Blocked Driveway,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.18518518518518517,8.0,MANHATTAN,1.0,108.0
08 MANHATTAN,Building/Use,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.20833333333333334,8.0,MANHATTAN,1.0,108.0
08 MANHATTAN,Construction Lead Dust,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.5625,8.0,MANHATTAN,1.0,108.0
08 MANHATTAN,Consumer Complaint,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.972972972972973,8.0,MANHATTAN,1.0,108.0
08 MANHATTAN,DOOR/WINDOW,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.32894736842105265,8.0,MANHATTAN,1.0,108.0
08 MANHATTAN,Damaged Tree,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.06578947368421052,8.0,MANHATTAN,1.0,108.0
08 MANHATTAN,Dead/Dying Tree,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.6666666666666666,8.0,MANHATTAN,1.0,108.0
08 MANHATTAN,Dirty Condition,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.225,8.0,MANHATTAN,1.0,108.0
08 MANHATTAN,Drinking,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.4444444444444444,8.0,MANHATTAN,1.0,108.0
08 MANHATTAN,ELECTRIC,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.1,8.0,MANHATTAN,1.0,108.0
08 MANHATTAN,Encampment,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.3780487804878049,8.0,MANHATTAN,1.0,108.0
08 MANHATTAN,FLOORING/STAIRS,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.7142857142857143,8.0,MANHATTAN,1.0,108.0
