community_board,complaint_type,count,date,ingested_at
09 BRONX,Vendor Enforcement,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
09 BRONX,Sidewalk Condition,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
12 QUEENS,Electrical,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
12 QUEENS,Drinking,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 MANHATTAN,Damaged Tree,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 MANHATTAN,Curb Condition,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
09 BRONX,Illegal Fireworks,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
09 BRONX,Sanitation Worker or Vehicle Complaint,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
09 BRONX,Root/Sewer/Sidewalk Condition,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
09 BRONX,Pet Sale,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 MANHATTAN,Commercial Disposal Complaint,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 MANHATTAN,Abandoned Vehicle,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 BROOKLYN,Unsanitary Pigeon Condition,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 BROOKLYN,Street Sweeping Complaint,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 BROOKLYN,Street Sign - Dangling,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
09 BRONX,Obstruction,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
09 BRONX,Mobile Food Vendor,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
12 QUEENS,Illegal Tree Damage,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
12 QUEENS,Hazardous Material,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 MANHATTAN,Bike/Roller/Skate,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
12 QUEENS,Special Projects Inspection Team (SPIT),1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
12 QUEENS,Smoking or Vaping,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
09 BRONX,For Hire Vehicle Complaint,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
09 BRONX,Food Establishment,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
09 BRONX,Dumpster Complaint,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
09 BRONX,Drinking,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 MANHATTAN,Maintenance or Facility,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 MANHATTAN,Illegal Fireworks,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 MANHATTAN,Hazardous Material,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BROOKLYN,Non-Emergency Police Matter,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
12 QUEENS,Noise - Park,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
12 QUEENS,New Tree Request,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
09 BRONX,Indoor Sewage,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 MANHATTAN,ELEVATOR,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 MANHATTAN,Derelict Vehicles,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 MANHATTAN,Dead/Dying Tree,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 MANHATTAN,Water Conservation,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 MANHATTAN,WATER LEAK,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 MANHATTAN,Urinating in Public,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 MANHATTAN,Traffic,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 MANHATTAN,Street Sign - Dangling,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 MANHATTAN,General Construction/Plumbing,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
09 BRONX,Cannabis Retailer,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 MANHATTAN,Rodent,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 MANHATTAN,Outdoor Dining,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 QUEENS,Wood Pile Remaining,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
12 QUEENS,Water Conservation,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
12 QUEENS,Urinating in Public,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
12 QUEENS,Street Sign - Dangling,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BROOKLYN,Mold,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BROOKLYN,Mobile Food Vendor,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BROOKLYN,Lot Condition,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 BROOKLYN,Dead Animal,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 BROOKLYN,Damaged Tree,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 QUEENS,Noise - Commercial,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 QUEENS,Food Poisoning,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 QUEENS,Food Establishment,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 QUEENS,Dead/Dying Tree,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 QUEENS,Dead Animal,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 BROOKLYN,Commercial Disposal Complaint,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BROOKLYN,Food Poisoning,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BROOKLYN,ELECTRIC,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 QUEENS,Water Quality,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 QUEENS,Water Conservation,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 QUEENS,Vendor Enforcement,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 QUEENS,Street Sign - Dangling,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 QUEENS,Street Sign - Damaged,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 QUEENS,Abandoned Bike,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 BROOKLYN,Overgrown Tree/Branches,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 BROOKLYN,Mosquitoes,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 QUEENS,Cannabis Retailer,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 QUEENS,Lot Condition,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 QUEENS,Illegal Tree Damage,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 QUEENS,Illegal Posting,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 QUEENS,Illegal Fireworks,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 QUEENS,For Hire Vehicle Report,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 BROOKLYN,Industrial Waste,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 BROOKLYN,Illegal Tree Damage,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 BROOKLYN,HEAT/HOT WATER,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 BROOKLYN,General Construction/Plumbing,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 BROOKLYN,FLOORING/STAIRS,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 BROOKLYN,Emergency Response Team (ERT),1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 BROOKLYN,Drinking,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 BROOKLYN,Derelict Vehicles,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BROOKLYN,Cannabis Retailer,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BROOKLYN,Building/Use,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BROOKLYN,Boilers,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 QUEENS,Emergency Response Team (ERT),1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 QUEENS,Elevator,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 QUEENS,Dead Animal,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 QUEENS,Day Care,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 QUEENS,Curb Condition,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 QUEENS,Boilers,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 QUEENS,APPLIANCE,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,Wood Pile Remaining,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,WATER LEAK,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BROOKLYN,Animal-Abuse,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BROOKLYN,Animal in a Park,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BROOKLYN,Air Quality,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 BROOKLYN,Sidewalk Condition,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,GENERAL,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,Food Poisoning,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,Food Establishment,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,Encampment,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,DOOR/WINDOW,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,Curb Condition,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,Bus Stop Shelter Complaint,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,Borough Office,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,Air Quality,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 BROOKLYN,Violation of Park Rules,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 BROOKLYN,Unsanitary Animal Pvt Property,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 BROOKLYN,Traffic,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 BROOKLYN,Street Sweeping Complaint,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BROOKLYN,Dead Animal,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BROOKLYN,Day Care,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BROOKLYN,DOOR/WINDOW,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BRONX,Panhandling,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BRONX,Outdoor Dining,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,Street Sign - Damaged,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,Special Projects Inspection Team (SPIT),1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,Plumbing,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,Violation of Park Rules,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,Urinating in Public,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,Taxi Report,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 QUEENS,Mobile Food Vendor,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 QUEENS,Litter Basket Complaint,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 QUEENS,Illegal Animal Sold,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 QUEENS,HEAT/HOT WATER,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BRONX,Obstruction,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BRONX,Non-Emergency Police Matter,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,Graffiti,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,General Construction/Plumbing,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,Noise - Commercial,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,Noise - Helicopter,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,Mold,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,Maintenance or Facility,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 QUEENS,Sanitation Worker or Vehicle Complaint,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 QUEENS,SAFETY,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 QUEENS,Rodent,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 QUEENS,Panhandling,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 QUEENS,Noise - Park,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,Litter Basket Request,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,New Tree Request,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,Lot Condition,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,Industrial Waste,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,Illegal Posting,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,Hazardous Material,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BRONX,Sewer Maintenance,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,Sanitation Worker or Vehicle Complaint,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,Industrial Waste,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,Hazardous Material,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,For Hire Vehicle Report,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 BRONX,Bus Stop Shelter Complaint,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 BRONX,Animal-Abuse,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 BRONX,Air Quality,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,Plumbing,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,PLUMBING,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BRONX,Noise,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BRONX,Lead,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BRONX,Industrial Waste,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BRONX,Indoor Air Quality,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BRONX,Illegal Fireworks,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BRONX,Hazardous Material,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BRONX,General Construction/Plumbing,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,Day Care,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,Cannabis Retailer,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BRONX,Encampment,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BRONX,Drug Activity,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BRONX,Drinking Water,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BRONX,Dead Animal,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BRONX,Cooling Tower,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BRONX,Cannabis Retailer,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BRONX,Abandoned Vehicle,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,Boilers,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,Animal-Abuse,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,Air Quality,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,Wood Pile Remaining,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,Water Conservation,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,Standing Water,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,Special Projects Inspection Team (SPIT),1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,Graffiti,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,For Hire Vehicle Complaint,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,Encampment,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 QUEENS,Vendor Enforcement,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 QUEENS,Traffic Signal Condition,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 QUEENS,Street Sign - Damaged,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 QUEENS,Street Light Condition,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,FLOORING/STAIRS,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,ELECTRIC,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,Drinking,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,Derelict Vehicles,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,Dead Animal,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,Damaged Tree,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,Commercial Disposal Complaint,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,Boilers,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,Drinking,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 STATEN ISLAND,Unsanitary Pigeon Condition,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,Animal-Abuse,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,AHV Inspection Unit,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BROOKLYN,Wood Pile Remaining,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BROOKLYN,Street Sweeping Complaint,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BROOKLYN,Street Sign - Missing,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BROOKLYN,Sewer Maintenance,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BROOKLYN,Root/Sewer/Sidewalk Condition,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BROOKLYN,Plumbing,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 STATEN ISLAND,Street Sign - Missing,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 STATEN ISLAND,Street Sign - Dangling,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 STATEN ISLAND,Street Sign - Damaged,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 STATEN ISLAND,Standing Water,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,Indoor Air Quality,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,Illegal Animal Kept as Pet,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,Harboring Bees/Wasps,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 STATEN ISLAND,Maintenance or Facility,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 STATEN ISLAND,Illegal Animal Kept as Pet,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 STATEN ISLAND,Hazardous Material,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 STATEN ISLAND,Harboring Bees/Wasps,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BROOKLYN,Overgrown Tree/Branches,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 BRONX,Food Establishment,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 BRONX,Drug Activity,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BROOKLYN,Indoor Sewage,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BROOKLYN,Indoor Air Quality,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,Non-Emergency Police Matter,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,Mosquitoes,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,Litter Basket Request,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 STATEN ISLAND,Real Time Enforcement,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 STATEN ISLAND,Panhandling,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 STATEN ISLAND,Water Conservation,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 STATEN ISLAND,Uprooted Stump,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 QUEENS,Animal in a Park,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,Street Sign - Dangling,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BROOKLYN,Illegal Tree Damage,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BROOKLYN,Illegal Animal Sold,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 BRONX,Noise - Helicopter,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 BRONX,Lead,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 BRONX,Indoor Sewage,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 BRONX,Illegal Tree Damage,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 BRONX,Homeless Person Assistance,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BROOKLYN,Hazardous Material,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BROOKLYN,Graffiti,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,Standing Water,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,Sewer Maintenance,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,Sanitation Worker or Vehicle Complaint,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,SAFETY,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 STATEN ISLAND,Mosquitoes,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 STATEN ISLAND,Cannabis Retailer,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 STATEN ISLAND,Bus Stop Shelter Complaint,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BROOKLYN,Emergency Response Team (ERT),1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BROOKLYN,Dead/Dying Tree,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 BRONX,Smoking or Vaping,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 BRONX,Sanitation Worker or Vehicle Complaint,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 BRONX,Root/Sewer/Sidewalk Condition,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 BRONX,Public Toilet,1,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
