community_board,complaint_type,count,date,ingested_at
11 MANHATTAN,Lost Property,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 MANHATTAN,Indoor Sewage,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 MANHATTAN,Graffiti,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 MANHATTAN,General Construction/Plumbing,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 MANHATTAN,GENERAL,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 BROOKLYN,Mobile Food Vendor,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 BROOKLYN,Indoor Air Quality,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 BROOKLYN,Homeless Person Assistance,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 BROOKLYN,Harboring Bees/Wasps,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 BROOKLYN,Graffiti,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 MANHATTAN,Dirty Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 MANHATTAN,Cannabis Retailer,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 MANHATTAN,Blocked Driveway,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 MANHATTAN,Animal-Abuse,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 MANHATTAN,Abandoned Vehicle,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 BROOKLYN,WATER LEAK,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 BRONX,Homeless Person Assistance,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 BRONX,Food Establishment,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 BRONX,Encampment,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 BRONX,Water Quality,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 BRONX,Traffic Signal Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 BRONX,Sidewalk Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 BRONX,Rodent,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 BRONX,Panhandling,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 BROOKLYN,For Hire Vehicle Report,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 BROOKLYN,Food Establishment,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 BROOKLYN,Encampment,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 BROOKLYN,Derelict Vehicles,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 BROOKLYN,Dead/Dying Tree,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 BROOKLYN,Dead Animal,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 BROOKLYN,DOOR/WINDOW,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 BROOKLYN,Consumer Complaint,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 QUEENS,Dirty Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 QUEENS,Dead Animal,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 QUEENS,Bus Stop Shelter Complaint,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 MANHATTAN,Water Quality,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 BRONX,Consumer Complaint,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 BRONX,Building/Use,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 BRONX,Animal-Abuse,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 QUEENS,Water Maintenance,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 QUEENS,Vendor Enforcement,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 QUEENS,Traffic Signal Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 MANHATTAN,Traffic Signal Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 MANHATTAN,Special Projects Inspection Team (SPIT),1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 MANHATTAN,Sidewalk Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 MANHATTAN,Residential Disposal Complaint,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 MANHATTAN,Obstruction,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 MANHATTAN,Noise - Vehicle,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 QUEENS,Missed Collection,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 QUEENS,Illegal Dumping,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 QUEENS,Homeless Person Assistance,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 QUEENS,General Construction/Plumbing,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 QUEENS,Traffic Signal Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 QUEENS,Standing Water,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 QUEENS,Special Projects Inspection Team (SPIT),1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 QUEENS,Panhandling,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 QUEENS,Obstruction,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 QUEENS,Missed Collection,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 QUEENS,Indoor Air Quality,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 QUEENS,Illegal Dumping,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 QUEENS,Homeless Person Assistance,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 QUEENS,GENERAL,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 QUEENS,Food Establishment,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 QUEENS,ELECTRIC,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 MANHATTAN,Taxi Compliment,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 MANHATTAN,Taxi Complaint,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BRONX,Elevator,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BRONX,Dead Animal,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BRONX,Damaged Tree,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BRONX,Bus Stop Shelter Complaint,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BRONX,Boilers,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BRONX,Asbestos,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 QUEENS,WATER LEAK,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 QUEENS,SAFETY,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 QUEENS,Rodent,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 QUEENS,Residential Disposal Complaint,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 QUEENS,Panhandling,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 QUEENS,Overgrown Tree/Branches,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 QUEENS,Obstruction,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 QUEENS,Noise - Commercial,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BRONX,Lot Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BRONX,Litter Basket Complaint,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BRONX,Hazardous Material,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BRONX,Harboring Bees/Wasps,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 MANHATTAN,Smoking or Vaping,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 MANHATTAN,Sewer Maintenance,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 MANHATTAN,SAFETY,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 MANHATTAN,Panhandling,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 QUEENS,FLOORING/STAIRS,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 QUEENS,ELECTRIC,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 QUEENS,Drinking,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 QUEENS,Derelict Vehicles,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 QUEENS,DOOR/WINDOW,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 QUEENS,Bus Stop Shelter Placement,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 QUEENS,APPLIANCE,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 MANHATTAN,WATER LEAK,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BRONX,Obstruction,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BRONX,Non-Emergency Police Matter,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BRONX,Noise - Vehicle,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 MANHATTAN,Indoor Air Quality,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 MANHATTAN,Illegal Tree Damage,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 MANHATTAN,HEAT/HOT WATER,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 MANHATTAN,General Construction/Plumbing,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 MANHATTAN,For Hire Vehicle Complaint,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 MANHATTAN,Food Establishment,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 MANHATTAN,Elevator,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 MANHATTAN,ELECTRIC,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 MANHATTAN,Drug Activity,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BRONX,Noise - Commercial,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BRONX,Mosquitoes,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BRONX,Missed Collection,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BRONX,Maintenance or Facility,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BROOKLYN,FLOORING/STAIRS,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BROOKLYN,Damaged Tree,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BROOKLYN,Abandoned Vehicle,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 MANHATTAN,Dead/Dying Tree,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 MANHATTAN,Consumer Complaint,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 MANHATTAN,Cannabis Retailer,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 MANHATTAN,Air Quality,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BROOKLYN,Water Maintenance,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BROOKLYN,Street Sign - Missing,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BROOKLYN,Street Light Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BROOKLYN,Smoking or Vaping,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BROOKLYN,Sidewalk Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BRONX,Street Sign - Missing,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BRONX,Street Sign - Dangling,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BRONX,Street Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BRONX,Residential Disposal Complaint,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BROOKLYN,Illegal Dumping,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BROOKLYN,Missed Collection,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BROOKLYN,Litter Basket Request,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BROOKLYN,Lead,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BROOKLYN,Indoor Sewage,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BROOKLYN,Indoor Air Quality,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BROOKLYN,FLOORING/STAIRS,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BROOKLYN,Dead Animal,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BROOKLYN,Damaged Tree,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BROOKLYN,Sewer Maintenance,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BROOKLYN,Panhandling,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BROOKLYN,Overgrown Tree/Branches,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BROOKLYN,Obstruction,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BROOKLYN,Noise - Vehicle,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BROOKLYN,Mobile Food Vendor,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BROOKLYN,For Hire Vehicle Report,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 MANHATTAN,Animal-Abuse,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BROOKLYN,Water Maintenance,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BROOKLYN,WATER LEAK,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BROOKLYN,Street Sign - Dangling,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BROOKLYN,Real Time Enforcement,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BROOKLYN,PLUMBING,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BROOKLYN,Curb Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BROOKLYN,Building/Use,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BRONX,Traffic Signal Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BRONX,Taxi Complaint,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BRONX,Street Sign - Damaged,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BROOKLYN,Obstruction,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BROOKLYN,Non-Emergency Police Matter,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BROOKLYN,Missed Collection,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BROOKLYN,Maintenance or Facility,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 BROOKLYN,Illegal Fireworks,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BRONX,ELEVATOR,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BRONX,Derelict Vehicles,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BRONX,Day Care,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BRONX,Animal-Abuse,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BRONX,Smoking or Vaping,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BRONX,Sewer Maintenance,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BRONX,Plumbing,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BRONX,Pet Sale,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BRONX,Panhandling,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BRONX,Non-Emergency Police Matter,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BRONX,Noise - Vehicle,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BRONX,Noise,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BRONX,Indoor Air Quality,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
04 BRONX,Illegal Tree Damage,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 MANHATTAN,Bus Stop Shelter Placement,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 MANHATTAN,Boilers,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 STATEN ISLAND,Maintenance or Facility,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 STATEN ISLAND,Litter Basket Request,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 STATEN ISLAND,Illegal Posting,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 STATEN ISLAND,Unsanitary Animal Pvt Property,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 STATEN ISLAND,UNSANITARY CONDITION,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 STATEN ISLAND,Traffic,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 STATEN ISLAND,Street Sign - Damaged,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 STATEN ISLAND,Standing Water,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 STATEN ISLAND,Special Projects Inspection Team (SPIT),1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 STATEN ISLAND,Sanitation Worker or Vehicle Complaint,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 MANHATTAN,Illegal Tree Damage,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 MANHATTAN,Illegal Dumping,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 MANHATTAN,Homeless Person Assistance,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 MANHATTAN,Graffiti,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 MANHATTAN,General Construction/Plumbing,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 MANHATTAN,Damaged Tree,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 MANHATTAN,Violation of Park Rules,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 MANHATTAN,Sewer Maintenance,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 STATEN ISLAND,Graffiti,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 STATEN ISLAND,General Construction/Plumbing,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 STATEN ISLAND,Dead Animal,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 STATEN ISLAND,Curb Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 STATEN ISLAND,Consumer Complaint,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 STATEN ISLAND,Blocked Driveway,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 STATEN ISLAND,Bike/Roller/Skate,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 QUEENS,Wood Pile Remaining,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 MANHATTAN,Residential Disposal Complaint,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 MANHATTAN,Indoor Air Quality,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 STATEN ISLAND,Recycling Basket Complaint,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 STATEN ISLAND,Plumbing,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 STATEN ISLAND,Noise - Commercial,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 STATEN ISLAND,Missed Collection,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 QUEENS,Derelict Vehicles,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 QUEENS,Dead Animal,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 QUEENS,Day Care,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 QUEENS,Obstruction,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 QUEENS,Lead,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 QUEENS,Industrial Waste,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 QUEENS,Illegal Tree Damage,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 QUEENS,Illegal Posting,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 QUEENS,Water Conservation,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 QUEENS,Traffic Signal Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 QUEENS,Street Sign - Missing,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 QUEENS,Standing Water,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 QUEENS,Sidewalk Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 QUEENS,SAFETY,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 QUEENS,Real Time Enforcement,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 QUEENS,Cannabis Retailer,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 QUEENS,Plumbing,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 QUEENS,PLUMBING,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 QUEENS,Noise - Vehicle,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 QUEENS,Noise - Commercial,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 QUEENS,Food Poisoning,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 QUEENS,Food Establishment,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 QUEENS,Elevator,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 QUEENS,Dead/Dying Tree,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 QUEENS,Bike/Roller/Skate,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 MANHATTAN,Water Maintenance,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 QUEENS,Homeless Person Assistance,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 QUEENS,HEAT/HOT WATER,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 QUEENS,Food Poisoning,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 QUEENS,Food Establishment,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 QUEENS,Dumpster Complaint,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 QUEENS,Drug Activity,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 QUEENS,Unsanitary Pigeon Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 QUEENS,Street Sign - Damaged,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 QUEENS,Sidewalk Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 QUEENS,Sewer Maintenance,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 MANHATTAN,Lost Property,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 MANHATTAN,Indoor Air Quality,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 MANHATTAN,HEAT/HOT WATER,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 MANHATTAN,FLOORING/STAIRS,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 MANHATTAN,Urinating in Public,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 MANHATTAN,Unsanitary Pigeon Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 MANHATTAN,Traffic Signal Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 MANHATTAN,Street Sign - Damaged,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 MANHATTAN,Special Projects Inspection Team (SPIT),1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
